----------MST de custo 1805.840000---------
Pai	Filho
8513	2540
3877	2541
3337	2542
2237	2543
5435	2544
7745	2545
8424	2546
915	2547
560	2548
9306	2549
886	2550
5163	2551
9141	2552
3493	2553
2144	2554
2235	2555
842	2556
2173	2557
8567	2558
4269	2559
8200	2560
7435	2561
5855	2562
713	2563
6275	2564
8312	2565
410	2566
601	2567
4883	2568
455	2569
1967	2570
8910	2571
3844	2572
8468	2573
699	2574
8409	2575
3984	2576
5905	2577
1448	2578
3713	2579
4537	2580
5444	2581
7182	2582
2383	2583
7598	2584
4885	2585
5865	2586
4626	2587
783	2588
9218	2589
3017	2590
2048	2591
27	2592
4775	2593
1156	2594
9989	2595
2160	2596
4728	2597
4787	2598
8127	2599
806	2600
2121	2601
1511	2602
9348	2603
1169	2604
7663	2605
2700	2606
5367	2607
5607	2608
7017	2609
5856	2610
103	2611
629	2612
5537	2613
4337	2614
4015	2615
162	2616
8132	2617
7138	2618
5532	2619
7509	2620
8811	2621
2477	2622
6747	2623
2542	2624
9706	2625
7748	2626
91	2627
5583	2628
7286	2629
1516	2630
6715	2631
1281	2632
4318	2633
4840	2634
5027	2635
1484	2636
6567	2637
749	2638
5245	2639
1696	2640
2839	2641
4473	2642
2251	2643
3105	2644
6275	2645
945	2646
8620	2647
132	2648
9569	2649
8477	2650
3207	2651
3875	2652
1703	2653
4557	2654
7576	2655
3	2656
3653	2657
8573	2658
6298	2659
3248	2660
4275	2661
224	2662
6547	2663
8974	2664
7876	2665
2130	2666
347	2667
8241	2668
1872	2669
7055	2670
1335	2671
4762	2672
2457	2673
4479	2674
9611	2675
959	2676
5864	2677
8168	2678
2158	2679
1051	2680
551	2681
3738	2682
292	2683
8591	2684
4819	2685
541	2686
1463	2687
888	2688
1723	2689
1672	2690
5619	2691
3581	2692
2395	2693
3188	2694
8685	2695
4103	2696
2987	2697
923	2698
1448	2699
741	2700
7020	2701
9041	2702
6012	2703
2904	2704
9460	2705
5333	2706
542	2707
7625	2708
6692	2709
8466	2710
8115	2711
7456	2712
4617	2713
8868	2714
1127	2715
39	2716
1280	2717
4564	2718
5339	2719
4864	2720
7825	2721
651	2722
4471	2723
9477	2724
5789	2725
470	2726
8595	2727
6256	2728
7629	2729
4780	2730
3362	2731
311	2732
5983	2733
8678	2734
6936	2735
9053	2736
106	2737
2211	2738
6285	2739
3228	2740
8377	2741
8985	2742
111	2743
8213	2744
7566	2745
4324	2746
8980	2747
2506	2748
7195	2749
3689	2750
5889	2751
768	2752
134	2753
8724	2754
4458	2755
6918	2756
3227	2757
7693	2758
106	2759
7224	2760
8172	2761
2820	2762
4331	2763
3574	2764
1052	2765
8979	2766
2347	2767
197	2768
3958	2769
1400	2770
4193	2771
7829	2772
6667	2773
5032	2774
8478	2775
9901	2776
6457	2777
2861	2778
720	2779
8197	2780
8661	2781
69	2782
372	2783
3356	2784
8657	2785
8110	2786
4399	2787
2363	2788
9651	2789
9024	2790
2315	2791
204	2792
6040	2793
8993	2794
7344	2795
3484	2796
6311	2797
1533	2798
2906	2799
3993	2800
4263	2801
2212	2802
1367	2803
8431	2804
683	2805
4910	2806
3433	2807
438	2808
1187	2809
5415	2810
1755	2811
8841	2812
1117	2813
6199	2814
4521	2815
7043	2816
8799	2817
4173	2818
5746	2819
3291	2820
4788	2821
5185	2822
3184	2823
8229	2824
5174	2825
9128	2826
2172	2827
5547	2828
3278	2829
8126	2830
1514	2831
9970	2832
7653	2833
5699	2834
3069	2835
9222	2836
3387	2837
4955	2838
3297	2839
96	2840
9279	2841
4841	2842
8569	2843
7598	2844
4569	2845
7602	2846
8201	2847
7246	2848
7458	2849
1478	2850
5939	2851
5732	2852
5234	2853
3007	2854
658	2855
738	2856
2364	2857
8872	2858
8409	2859
2971	2860
2778	2861
4891	2862
9994	2863
8449	2864
2294	2865
3410	2866
7177	2867
4491	2868
1594	2869
1329	2870
9073	2871
138	2872
5080	2873
4485	2874
3633	2875
952	2876
7343	2877
249	2878
6227	2879
3555	2880
4011	2881
7703	2882
4421	2883
3805	2884
779	2885
7689	2886
193	2887
6053	2888
2451	2889
5985	2890
5552	2891
1889	2892
9087	2893
6050	2894
1525	2895
8998	2896
4843	2897
7265	2898
9356	2899
9158	2900
2687	2901
1497	2902
7129	2903
2704	2904
2282	2905
9523	2906
1723	2907
6025	2908
523	2909
6753	2910
2497	2911
7893	2912
7922	2913
4971	2914
1900	2915
5609	2916
3237	2917
1249	2918
4046	2919
6366	2920
8763	2921
3406	2922
5656	2923
3256	2924
4683	2925
1446	2926
5254	2927
1527	2928
4402	2929
4682	2930
3247	2931
9062	2932
7863	2933
5075	2934
7093	2935
9914	2936
4850	2937
5626	2938
9270	2939
7381	2940
2325	2941
2132	2942
8915	2943
2375	2944
6466	2945
9980	2946
5305	2947
2551	2948
3864	2949
6423	2950
7424	2951
141	2952
9501	2953
1392	2954
9503	2955
6536	2956
3093	2957
887	2958
2911	2959
9102	2960
7106	2961
1890	2962
3853	2963
6999	2964
7063	2965
668	2966
4919	2967
36	2968
9930	2969
5955	2970
2860	2971
6554	2972
5267	2973
1451	2974
4857	2975
5415	2976
3611	2977
102	2978
7470	2979
7798	2980
3904	2981
4127	2982
5061	2983
1056	2984
1038	2985
1682	2986
2697	2987
2474	2988
8227	2989
9036	2990
6137	2991
5501	2992
8296	2993
8935	2994
4819	2995
5534	2996
3766	2997
9512	2998
1539	2999
8657	3000
9764	3001
5659	3002
9900	3003
5380	3004
7529	3005
1514	3006
2854	3007
4796	3008
3832	3009
5306	3010
1471	3011
1193	3012
8092	3013
8622	3014
397	3015
8950	3016
2747	3017
1058	3018
6258	3019
8015	3020
3321	3021
9291	3022
6930	3023
9150	3024
7321	3025
6388	3026
166	3027
6853	3028
9964	3029
9218	3030
791	3031
7338	3032
66	3033
9904	3034
6498	3035
6790	3036
179	3037
1450	3038
9759	3039
8938	3040
4158	3041
5230	3042
4374	3043
2201	3044
4512	3045
42	3046
3904	3047
5528	3048
728	3049
3404	3050
9130	3051
8573	3052
9660	3053
7456	3054
2094	3055
4303	3056
5957	3057
4173	3058
5825	3059
2508	3060
5328	3061
834	3062
1849	3063
3385	3064
3987	3065
5151	3066
4942	3067
6935	3068
9336	3069
9987	3070
9682	3071
5529	3072
5344	3073
9876	3074
4112	3075
8822	3076
9601	3077
2190	3078
5867	3079
6452	3080
9356	3081
9594	3082
9787	3083
282	3084
5480	3085
197	3086
3528	3087
7424	3088
7896	3089
6520	3090
7108	3091
1526	3092
2957	3093
7566	3094
5070	3095
3641	3096
6603	3097
5127	3098
8614	3099
1137	3100
542	3101
471	3102
6259	3103
4303	3104
9404	3105
7013	3106
5656	3107
9775	3108
7884	3109
7341	3110
7572	3111
5277	3112
1763	3113
3886	3114
1099	3115
1732	3116
1823	3117
2498	3118
934	3119
5025	3120
9955	3121
3202	3122
6867	3123
2773	3124
1347	3125
5961	3126
7985	3127
947	3128
8328	3129
2352	3130
7692	3131
9795	3132
139	3133
1477	3134
1862	3135
9338	3136
2003	3137
8801	3138
863	3139
4796	3140
9668	3141
4448	3142
9108	3143
8848	3144
3568	3145
2150	3146
5715	3147
1934	3148
2890	3149
7405	3150
884	3151
6913	3152
1282	3153
8436	3154
6785	3155
1095	3156
6159	3157
6696	3158
118	3159
8667	3160
489	3161
8077	3162
6423	3163
3536	3164
6825	3165
8193	3166
1257	3167
5162	3168
4260	3169
4847	3170
3539	3171
6471	3172
622	3173
3110	3174
449	3175
8154	3176
5091	3177
4419	3178
8493	3179
5742	3180
6157	3181
1518	3182
5888	3183
2823	3184
8195	3185
1217	3186
2101	3187
2694	3188
8076	3189
8677	3190
3289	3191
8823	3192
6626	3193
9341	3194
7134	3195
6345	3196
563	3197
309	3198
2922	3199
9066	3200
4365	3201
3122	3202
6409	3203
3587	3204
8629	3205
1415	3206
2651	3207
268	3208
4929	3209
5696	3210
4547	3211
5574	3212
8298	3213
6466	3214
9750	3215
4812	3216
4741	3217
8956	3218
3690	3219
9392	3220
4133	3221
4242	3222
8031	3223
2701	3224
7821	3225
3017	3226
1598	3227
1493	3228
7909	3229
2828	3230
815	3231
3321	3232
1999	3233
3313	3234
3000	3235
6690	3236
8732	3237
5559	3238
9116	3239
7403	3240
9138	3241
5973	3242
1374	3243
1180	3244
6900	3245
6975	3246
2931	3247
2660	3248
4373	3249
5727	3250
7223	3251
5720	3252
5954	3253
9796	3254
5339	3255
2924	3256
5755	3257
3057	3258
9096	3259
5226	3260
3057	3261
443	3262
9212	3263
2659	3264
6215	3265
3334	3266
5676	3267
5779	3268
6603	3269
86	3270
5404	3271
4335	3272
9603	3273
388	3274
8118	3275
3562	3276
1957	3277
2829	3278
9446	3279
5224	3280
6800	3281
2285	3282
8314	3283
1004	3284
4095	3285
8245	3286
9347	3287
3685	3288
3191	3289
1865	3290
2820	3291
7954	3292
8635	3293
9826	3294
3948	3295
4498	3296
2839	3297
6217	3298
2909	3299
8928	3300
8645	3301
289	3302
1885	3303
1935	3304
7027	3305
7183	3306
5653	3307
5025	3308
4539	3309
9540	3310
2207	3311
5361	3312
3234	3313
2068	3314
2471	3315
9180	3316
3565	3317
1547	3318
9955	3319
6848	3320
5439	3321
6183	3322
9415	3323
9757	3324
593	3325
3373	3326
9410	3327
2530	3328
4471	3329
2290	3330
7107	3331
9912	3332
110	3333
897	3334
5523	3335
3183	3336
3744	3337
8288	3338
5210	3339
5577	3340
9038	3341
5244	3342
693	3343
3682	3344
5662	3345
2851	3346
6913	3347
9289	3348
3547	3349
6888	3350
3596	3351
1146	3352
2073	3353
3806	3354
4506	3355
5802	3356
4919	3357
7133	3358
8752	3359
8719	3360
8992	3361
7944	3362
5285	3363
1810	3364
2705	3365
6575	3366
5209	3367
1283	3368
5110	3369
3535	3370
15	3371
7076	3372
3326	3373
4453	3374
7337	3375
4608	3376
7944	3377
1825	3378
9183	3379
102	3380
3586	3381
1004	3382
5043	3383
1352	3384
3892	3385
6242	3386
2837	3387
7806	3388
355	3389
3475	3390
8112	3391
1811	3392
6304	3393
8110	3394
8278	3395
8205	3396
5864	3397
2073	3398
2110	3399
6293	3400
7331	3401
6233	3402
1478	3403
1709	3404
6132	3405
2922	3406
8801	3407
7520	3408
7274	3409
2866	3410
7320	3411
8888	3412
876	3413
5888	3414
9547	3415
5035	3416
7132	3417
2514	3418
7914	3419
106	3420
2168	3421
1480	3422
2110	3423
2484	3424
5054	3425
7590	3426
2549	3427
8432	3428
4194	3429
7050	3430
3472	3431
222	3432
2807	3433
3799	3434
2361	3435
1870	3436
2068	3437
7492	3438
7533	3439
8862	3440
4354	3441
4631	3442
5797	3443
8234	3444
4080	3445
7513	3446
3193	3447
7358	3448
4949	3449
227	3450
1680	3451
658	3452
4452	3453
9853	3454
3568	3455
6608	3456
5879	3457
3718	3458
1802	3459
4317	3460
7180	3461
4939	3462
9628	3463
2234	3464
9610	3465
8062	3466
5896	3467
1510	3468
1935	3469
1415	3470
2551	3471
9362	3472
9174	3473
9557	3474
3390	3475
3971	3476
2244	3477
4124	3478
1279	3479
8279	3480
3295	3481
2968	3482
4852	3483
9212	3484
4658	3485
6455	3486
2440	3487
514	3488
6870	3489
4561	3490
5398	3491
7739	3492
2553	3493
696	3494
5540	3495
1926	3496
1887	3497
317	3498
8278	3499
5754	3500
8763	3501
9081	3502
7284	3503
8733	3504
7044	3505
5617	3506
3923	3507
6648	3508
5835	3509
6937	3510
4348	3511
5745	3512
9439	3513
295	3514
6115	3515
1348	3516
7384	3517
6870	3518
5814	3519
9046	3520
4277	3521
9793	3522
984	3523
2286	3524
234	3525
1530	3526
4240	3527
2204	3528
5469	3529
1311	3530
7932	3531
6334	3532
1988	3533
4994	3534
3370	3535
3164	3536
984	3537
7304	3538
4756	3539
6062	3540
1155	3541
1330	3542
1693	3543
4189	3544
8207	3545
5706	3546
3349	3547
2384	3548
4584	3549
7240	3550
4939	3551
5962	3552
4946	3553
7465	3554
2880	3555
2176	3556
5523	3557
6324	3558
7030	3559
1751	3560
5273	3561
3276	3562
1810	3563
8857	3564
3317	3565
2070	3566
6819	3567
3455	3568
7510	3569
110	3570
744	3571
8028	3572
9296	3573
3268	3574
8605	3575
9696	3576
7906	3577
8792	3578
1510	3579
95	3580
6496	3581
469	3582
4468	3583
2148	3584
8831	3585
5399	3586
3204	3587
1387	3588
7876	3589
4840	3590
6100	3591
5250	3592
4772	3593
8170	3594
9461	3595
3351	3596
5662	3597
8263	3598
4333	3599
3758	3600
172	3601
2108	3602
1684	3603
840	3604
4069	3605
7111	3606
8896	3607
8799	3608
880	3609
5358	3610
8271	3611
9032	3612
3571	3613
2005	3614
3884	3615
4048	3616
9018	3617
2049	3618
6674	3619
1547	3620
7022	3621
9270	3622
2085	3623
6680	3624
9676	3625
7893	3626
2733	3627
559	3628
6457	3629
8164	3630
4703	3631
5440	3632
2326	3633
390	3634
8843	3635
1681	3636
4902	3637
5547	3638
2252	3639
8701	3640
3096	3641
9562	3642
3334	3643
6959	3644
9251	3645
8651	3646
9706	3647
7557	3648
7729	3649
431	3650
3927	3651
2381	3652
2657	3653
6960	3654
9417	3655
9604	3656
929	3657
7373	3658
6783	3659
5199	3660
4201	3661
9048	3662
4634	3663
6832	3664
2312	3665
2138	3666
8909	3667
5101	3668
4959	3669
4389	3670
7525	3671
3623	3672
8142	3673
1253	3674
6029	3675
1465	3676
2268	3677
1449	3678
7752	3679
8238	3680
6879	3681
3344	3682
6544	3683
9607	3684
3288	3685
4177	3686
607	3687
7427	3688
4644	3689
3219	3690
7827	3691
3337	3692
2121	3693
7893	3694
1468	3695
7370	3696
3000	3697
7333	3698
1234	3699
1758	3700
410	3701
8134	3702
6207	3703
693	3704
4932	3705
2590	3706
6498	3707
869	3708
8575	3709
7474	3710
4023	3711
247	3712
2579	3713
3165	3714
7078	3715
3781	3716
7378	3717
9194	3718
9526	3719
5354	3720
6765	3721
8503	3722
4722	3723
1750	3724
1806	3725
6036	3726
3420	3727
1151	3728
8487	3729
2053	3730
7466	3731
1536	3732
248	3733
5556	3734
4576	3735
9801	3736
8463	3737
8777	3738
190	3739
8142	3740
3784	3741
1543	3742
5487	3743
3337	3744
1357	3745
4313	3746
6651	3747
2217	3748
3720	3749
4924	3750
3905	3751
67	3752
7392	3753
6216	3754
1976	3755
6235	3756
5291	3757
2303	3758
4927	3759
1092	3760
6490	3761
8782	3762
9227	3763
7957	3764
2072	3765
2997	3766
7446	3767
8304	3768
7430	3769
516	3770
1574	3771
8145	3772
8320	3773
627	3774
5032	3775
5618	3776
5850	3777
2833	3778
8860	3779
4029	3780
3716	3781
9173	3782
5096	3783
5575	3784
1006	3785
7590	3786
5764	3787
2045	3788
4592	3789
3144	3790
1481	3791
8707	3792
913	3793
7876	3794
1426	3795
877	3796
8053	3797
6424	3798
3434	3799
9482	3800
8498	3801
4193	3802
3495	3803
7176	3804
2884	3805
9933	3806
2174	3807
483	3808
2706	3809
8907	3810
4724	3811
9755	3812
6725	3813
9053	3814
4084	3815
6616	3816
9155	3817
5742	3818
2365	3819
6620	3820
5291	3821
3997	3822
8553	3823
9607	3824
8513	3825
1788	3826
1370	3827
5595	3828
4563	3829
3538	3830
1410	3831
620	3832
6745	3833
8190	3834
5953	3835
9479	3836
2511	3837
8323	3838
8857	3839
2264	3840
9427	3841
1888	3842
2216	3843
4613	3844
2860	3845
9401	3846
4362	3847
6140	3848
3581	3849
9963	3850
849	3851
3827	3852
2963	3853
6032	3854
3857	3855
748	3856
3855	3857
213	3858
659	3859
1049	3860
1046	3861
7300	3862
6008	3863
2463	3864
8713	3865
8529	3866
8693	3867
7912	3868
517	3869
3984	3870
1434	3871
7549	3872
8763	3873
1088	3874
6086	3875
4339	3876
6086	3877
7862	3878
6181	3879
5370	3880
5399	3881
22	3882
2034	3883
3615	3884
9728	3885
3044	3886
1120	3887
6270	3888
2027	3889
7138	3890
4700	3891
5312	3892
171	3893
4248	3894
7057	3895
2084	3896
7088	3897
2365	3898
9713	3899
6303	3900
6275	3901
5414	3902
5118	3903
6396	3904
3751	3905
6356	3906
1398	3907
2016	3908
231	3909
8270	3910
5425	3911
9717	3912
6598	3913
108	3914
9302	3915
1640	3916
8214	3917
3737	3918
1266	3919
498	3920
3599	3921
9270	3922
4341	3923
8977	3924
1015	3925
1147	3926
8724	3927
8795	3928
7832	3929
1741	3930
4102	3931
4030	3932
9559	3933
8771	3934
997	3935
5369	3936
6615	3937
2770	3938
4923	3939
8949	3940
5039	3941
8695	3942
6746	3943
8277	3944
8442	3945
5349	3946
6053	3947
3295	3948
2479	3949
5174	3950
6383	3951
6196	3952
4823	3953
4264	3954
8025	3955
4970	3956
849	3957
2769	3958
209	3959
2316	3960
3667	3961
5106	3962
6827	3963
5401	3964
312	3965
2136	3966
4064	3967
7498	3968
7749	3969
4033	3970
3476	3971
9924	3972
6534	3973
5202	3974
1130	3975
4883	3976
498	3977
6576	3978
9518	3979
7829	3980
8493	3981
1493	3982
8668	3983
3870	3984
9970	3985
4826	3986
4107	3987
1820	3988
7853	3989
6157	3990
3987	3991
6987	3992
2434	3993
4885	3994
6570	3995
5120	3996
58	3997
6893	3998
1313	3999
6329	4000
2094	4001
9972	4002
7023	4003
6799	4004
5592	4005
4925	4006
7047	4007
7237	4008
1252	4009
5192	4010
7650	4011
1822	4012
6522	4013
9556	4014
9902	4015
9371	4016
2730	4017
5787	4018
1173	4019
4906	4020
7028	4021
5650	4022
3711	4023
7909	4024
6304	4025
7420	4026
6648	4027
1176	4028
6474	4029
9062	4030
4285	4031
8393	4032
9798	4033
3452	4034
2108	4035
7596	4036
7853	4037
2328	4038
705	4039
9215	4040
3105	4041
1116	4042
9163	4043
5140	4044
4970	4045
2919	4046
9865	4047
3616	4048
178	4049
3258	4050
9118	4051
3876	4052
8327	4053
8628	4054
6911	4055
4102	4056
982	4057
377	4058
1769	4059
4455	4060
6785	4061
2829	4062
1252	4063
3967	4064
3808	4065
6363	4066
1866	4067
8804	4068
4615	4069
1182	4070
3945	4071
4473	4072
8785	4073
9434	4074
4736	4075
4454	4076
2199	4077
8987	4078
1735	4079
5079	4080
6321	4081
621	4082
9560	4083
612	4084
3529	4085
7094	4086
2781	4087
5863	4088
4455	4089
8239	4090
6122	4091
672	4092
7261	4093
4548	4094
921	4095
9870	4096
9278	4097
1083	4098
4323	4099
2294	4100
4266	4101
4056	4102
8562	4103
5874	4104
8269	4105
7365	4106
3987	4107
4397	4108
2426	4109
2162	4110
5645	4111
3075	4112
9530	4113
8008	4114
6121	4115
4348	4116
7694	4117
1451	4118
4276	4119
4711	4120
621	4121
6249	4122
233	4123
3478	4124
1561	4125
258	4126
2451	4127
4059	4128
355	4129
1871	4130
1187	4131
4338	4132
3221	4133
8946	4134
4631	4135
8939	4136
6247	4137
66	4138
4755	4139
6002	4140
3336	4141
886	4142
564	4143
55	4144
1197	4145
7168	4146
9613	4147
2165	4148
7235	4149
9835	4150
6307	4151
4224	4152
7198	4153
4530	4154
985	4155
927	4156
4699	4157
3041	4158
8847	4159
2189	4160
7797	4161
7675	4162
6209	4163
773	4164
9505	4165
5130	4166
2136	4167
6420	4168
2058	4169
1156	4170
2242	4171
8569	4172
2818	4173
8174	4174
1322	4175
3990	4176
725	4177
3647	4178
7303	4179
1698	4180
4986	4181
5932	4182
9409	4183
6408	4184
2404	4185
5463	4186
2818	4187
2530	4188
3197	4189
1228	4190
6754	4191
9320	4192
3802	4193
9407	4194
3437	4195
9758	4196
2997	4197
4530	4198
5328	4199
1800	4200
5822	4201
9793	4202
5284	4203
9963	4204
6463	4205
8588	4206
6207	4207
9434	4208
4718	4209
7006	4210
4906	4211
4121	4212
9314	4213
9814	4214
7771	4215
5981	4216
1003	4217
4803	4218
3116	4219
8677	4220
6135	4221
1857	4222
8945	4223
4152	4224
182	4225
246	4226
6942	4227
1387	4228
3352	4229
2362	4230
2366	4231
4958	4232
6209	4233
8458	4234
6560	4235
8631	4236
4193	4237
6388	4238
1991	4239
8623	4240
1955	4241
3222	4242
8578	4243
5619	4244
8551	4245
6855	4246
5289	4247
3894	4248
4963	4249
374	4250
179	4251
8418	4252
5642	4253
7646	4254
6136	4255
425	4256
1517	4257
2007	4258
4337	4259
8915	4260
287	4261
5394	4262
2801	4263
3954	4264
7849	4265
982	4266
6988	4267
113	4268
6666	4269
7028	4270
6542	4271
6557	4272
8172	4273
258	4274
493	4275
2320	4276
6711	4277
2348	4278
1410	4279
2135	4280
9480	4281
6074	4282
9046	4283
7224	4284
2109	4285
8764	4286
6967	4287
325	4288
3620	4289
7732	4290
9377	4291
5336	4292
1214	4293
2175	4294
945	4295
4791	4296
4957	4297
7249	4298
4686	4299
9531	4300
1436	4301
9357	4302
3104	4303
9795	4304
5512	4305
6647	4306
5972	4307
6340	4308
7500	4309
6952	4310
7959	4311
8106	4312
3746	4313
5341	4314
7228	4315
7343	4316
6173	4317
1784	4318
7997	4319
6983	4320
6611	4321
4311	4322
4099	4323
8539	4324
8048	4325
2141	4326
5340	4327
8484	4328
7534	4329
7389	4330
2763	4331
4275	4332
3599	4333
2854	4334
1268	4335
3296	4336
5111	4337
4132	4338
3876	4339
7744	4340
3923	4341
1095	4342
5546	4343
1936	4344
8646	4345
9632	4346
1767	4347
4116	4348
3772	4349
9011	4350
4001	4351
383	4352
260	4353
6486	4354
1401	4355
9272	4356
9728	4357
2200	4358
6882	4359
8304	4360
1355	4361
9899	4362
2344	4363
4169	4364
5894	4365
7786	4366
5544	4367
7891	4368
1226	4369
6979	4370
8101	4371
1430	4372
7499	4373
3043	4374
8049	4375
29	4376
6879	4377
8707	4378
130	4379
8647	4380
7412	4381
5958	4382
3094	4383
8369	4384
7338	4385
7863	4386
6293	4387
4476	4388
9248	4389
9110	4390
7077	4391
9870	4392
5207	4393
1107	4394
4895	4395
2349	4396
4108	4397
4717	4398
2787	4399
6076	4400
2569	4401
5894	4402
8446	4403
5133	4404
2454	4405
2189	4406
6077	4407
8554	4408
1868	4409
9926	4410
3396	4411
5540	4412
8010	4413
133	4414
9975	4415
2415	4416
8456	4417
5110	4418
4449	4419
6622	4420
2883	4421
7193	4422
1490	4423
4232	4424
2933	4425
182	4426
2528	4427
3004	4428
3133	4429
6020	4430
8728	4431
6204	4432
5068	4433
364	4434
2259	4435
9877	4436
9190	4437
3277	4438
1614	4439
333	4440
7386	4441
9016	4442
6943	4443
1274	4444
6241	4445
4992	4446
1206	4447
3142	4448
4419	4449
5846	4450
5325	4451
3453	4452
3374	4453
4076	4454
4060	4455
1637	4456
2651	4457
5965	4458
2731	4459
5694	4460
8805	4461
8638	4462
7523	4463
9600	4464
9757	4465
8461	4466
267	4467
3439	4468
955	4469
144	4470
3329	4471
7711	4472
4072	4473
2794	4474
4856	4475
2121	4476
1767	4477
3431	4478
6272	4479
2392	4480
4809	4481
7433	4482
8160	4483
8662	4484
2874	4485
400	4486
6176	4487
4069	4488
6791	4489
6851	4490
2747	4491
9090	4492
9274	4493
8190	4494
766	4495
3204	4496
398	4497
4235	4498
2760	4499
5191	4500
2629	4501
2160	4502
1748	4503
3880	4504
106	4505
3355	4506
1454	4507
6264	4508
1867	4509
8345	4510
5591	4511
4587	4512
506	4513
3688	4514
9796	4515
6388	4516
7078	4517
6662	4518
7010	4519
5423	4520
2815	4521
2665	4522
6169	4523
29	4524
5802	4525
1319	4526
9264	4527
5668	4528
7345	4529
4154	4530
8630	4531
8497	4532
7405	4533
1669	4534
768	4535
959	4536
2580	4537
8895	4538
8924	4539
6294	4540
1757	4541
8359	4542
1585	4543
9811	4544
8414	4545
1385	4546
3211	4547
276	4548
5642	4549
9776	4550
5568	4551
9754	4552
5827	4553
1014	4554
499	4555
8232	4556
2654	4557
1403	4558
9695	4559
4489	4560
5468	4561
949	4562
3829	4563
5183	4564
5335	4565
4108	4566
1855	4567
1806	4568
6233	4569
9323	4570
8973	4571
916	4572
6104	4573
2362	4574
3679	4575
3735	4576
5136	4577
1416	4578
6136	4579
1024	4580
9016	4581
2782	4582
5546	4583
3549	4584
8995	4585
1885	4586
4512	4587
727	4588
2410	4589
8257	4590
6414	4591
4818	4592
4657	4593
1523	4594
5602	4595
790	4596
9575	4597
470	4598
5624	4599
8638	4600
5492	4601
7851	4602
6998	4603
2408	4604
6305	4605
7413	4606
7681	4607
1497	4608
9957	4609
408	4610
4700	4611
7853	4612
3844	4613
3693	4614
4069	4615
488	4616
2713	4617
903	4618
9209	4619
5499	4620
7797	4621
4804	4622
9301	4623
9441	4624
1328	4625
8951	4626
37	4627
4520	4628
2590	4629
7645	4630
4135	4631
5311	4632
4164	4633
3663	4634
1162	4635
5366	4636
9570	4637
4177	4638
1554	4639
3507	4640
1225	4641
6345	4642
6268	4643
3689	4644
7820	4645
9810	4646
1672	4647
6475	4648
3964	4649
3254	4650
1599	4651
8901	4652
6551	4653
5782	4654
9783	4655
2215	4656
984	4657
1258	4658
2435	4659
4809	4660
8163	4661
4472	4662
7944	4663
1573	4664
5182	4665
9086	4666
440	4667
4659	4668
4462	4669
6740	4670
8884	4671
4917	4672
9839	4673
6499	4674
5797	4675
9558	4676
1793	4677
2487	4678
9591	4679
6443	4680
5298	4681
2930	4682
657	4683
4330	4684
271	4685
8767	4686
6398	4687
962	4688
6516	4689
6726	4690
9479	4691
5350	4692
5640	4693
2135	4694
3133	4695
6389	4696
5849	4697
5576	4698
4157	4699
3891	4700
2246	4701
5097	4702
6346	4703
9470	4704
5871	4705
5108	4706
2136	4707
3200	4708
4968	4709
5515	4710
9632	4711
6060	4712
2124	4713
2368	4714
6166	4715
7594	4716
4398	4717
4209	4718
8770	4719
6854	4720
6342	4721
3723	4722
2822	4723
1545	4724
6345	4725
8199	4726
5586	4727
5228	4728
3538	4729
2628	4730
9582	4731
3313	4732
6223	4733
9219	4734
6805	4735
4075	4736
809	4737
8927	4738
8716	4739
9578	4740
3217	4741
9453	4742
1373	4743
9404	4744
6260	4745
6014	4746
306	4747
321	4748
7004	4749
5979	4750
9468	4751
532	4752
6771	4753
8830	4754
8938	4755
3539	4756
625	4757
3716	4758
8468	4759
8945	4760
5392	4761
245	4762
8285	4763
7960	4764
8224	4765
475	4766
488	4767
8412	4768
7867	4769
2262	4770
5521	4771
667	4772
1065	4773
5823	4774
2976	4775
9454	4776
4083	4777
4463	4778
2487	4779
4236	4780
7526	4781
784	4782
8784	4783
7539	4784
540	4785
6326	4786
2598	4787
2821	4788
1958	4789
958	4790
4296	4791
8900	4792
5502	4793
4074	4794
4826	4795
2326	4796
9031	4797
6367	4798
6706	4799
1660	4800
117	4801
9700	4802
1514	4803
237	4804
8611	4805
6819	4806
7537	4807
7516	4808
4660	4809
4998	4810
1463	4811
5440	4812
4899	4813
670	4814
9616	4815
2565	4816
6985	4817
4592	4818
2685	4819
1340	4820
1147	4821
7620	4822
2509	4823
4453	4824
7219	4825
4795	4826
8735	4827
5725	4828
6005	4829
5838	4830
126	4831
1116	4832
5177	4833
5350	4834
8791	4835
602	4836
6457	4837
3311	4838
5186	4839
3590	4840
2842	4841
2890	4842
8494	4843
1298	4844
7032	4845
6073	4846
3170	4847
6326	4848
8461	4849
2937	4850
8583	4851
3483	4852
631	4853
6388	4854
7873	4855
8593	4856
2975	4857
9520	4858
741	4859
9100	4860
4624	4861
1694	4862
8292	4863
2720	4864
6306	4865
638	4866
7695	4867
7097	4868
635	4869
505	4870
9644	4871
6280	4872
8905	4873
5825	4874
2443	4875
9793	4876
6778	4877
2935	4878
1326	4879
8256	4880
388	4881
6956	4882
3976	4883
736	4884
3994	4885
5942	4886
545	4887
5646	4888
8388	4889
5922	4890
6268	4891
2246	4892
8982	4893
4522	4894
8364	4895
772	4896
5898	4897
7900	4898
4813	4899
3862	4900
6709	4901
6863	4902
6498	4903
2042	4904
3487	4905
4211	4906
997	4907
5293	4908
