----------MST de custo 18352.430000---------
Pai	Filho
53263	11286
99752	11287
64247	11288
30476	11289
21299	11290
14687	11291
35336	11292
43616	11293
40444	11294
93264	11295
40466	11296
77063	11297
35503	11298
9160	11299
41334	11300
81384	11301
85486	11302
50535	11303
51717	11304
88155	11305
68554	11306
52973	11307
67466	11308
20680	11309
40324	11310
71982	11311
4709	11312
15083	11313
87123	11314
36626	11315
24502	11316
75958	11317
72253	11318
93482	11319
62916	11320
11760	11321
60994	11322
89950	11323
91620	11324
17788	11325
4272	11326
89892	11327
30879	11328
11085	11329
62103	11330
54403	11331
21223	11332
79654	11333
67619	11334
50445	11335
26778	11336
98017	11337
67539	11338
47424	11339
23092	11340
2678	11341
81077	11342
95666	11343
12109	11344
11703	11345
65871	11346
62837	11347
97126	11348
41186	11349
31645	11350
54022	11351
10420	11352
37946	11353
15715	11354
3479	11355
90536	11356
75117	11357
37113	11358
52650	11359
54713	11360
8722	11361
90427	11362
77217	11363
46504	11364
17685	11365
54263	11366
90639	11367
33813	11368
66319	11369
92228	11370
24663	11371
81	11372
3045	11373
82254	11374
91844	11375
54169	11376
93603	11377
70122	11378
90456	11379
960	11380
28785	11381
39	11382
19120	11383
7378	11384
98498	11385
79351	11386
76918	11387
57307	11388
4971	11389
96439	11390
63121	11391
77604	11392
98315	11393
36604	11394
30158	11395
1678	11396
32668	11397
43393	11398
84757	11399
79684	11400
93593	11401
23815	11402
55278	11403
77917	11404
13375	11405
11607	11406
49877	11407
71275	11408
24758	11409
92023	11410
89721	11411
93954	11412
37768	11413
64430	11414
10931	11415
56107	11416
85354	11417
16372	11418
81721	11419
39973	11420
70017	11421
6065	11422
12531	11423
54633	11424
11428	11425
72804	11426
21901	11427
46795	11428
57577	11429
25333	11430
17972	11431
11742	11432
243	11433
20499	11434
19060	11435
95188	11436
44302	11437
25162	11438
69805	11439
17651	11440
27205	11441
45694	11442
80451	11443
33170	11444
29394	11445
23092	11446
41914	11447
69669	11448
25077	11449
85671	11450
22498	11451
44335	11452
53282	11453
78680	11454
48885	11455
43318	11456
2791	11457
55384	11458
3815	11459
73685	11460
16957	11461
86766	11462
95552	11463
70164	11464
29361	11465
1129	11466
13043	11467
9859	11468
56575	11469
25423	11470
30711	11471
47979	11472
64633	11473
59372	11474
58127	11475
91916	11476
56770	11477
15328	11478
32670	11479
72256	11480
28809	11481
78058	11482
82716	11483
40827	11484
71873	11485
97448	11486
21847	11487
8904	11488
20114	11489
41756	11490
48316	11491
93198	11492
42664	11493
22178	11494
43049	11495
49874	11496
20448	11497
20917	11498
65601	11499
22577	11500
7372	11501
46945	11502
79274	11503
17324	11504
6822	11505
44067	11506
55472	11507
14009	11508
26312	11509
19814	11510
63266	11511
77896	11512
4118	11513
58550	11514
64748	11515
38120	11516
51110	11517
43838	11518
5835	11519
52041	11520
93677	11521
21789	11522
49472	11523
78204	11524
53464	11525
21134	11526
84158	11527
73505	11528
85260	11529
88703	11530
73657	11531
66025	11532
69510	11533
65184	11534
85436	11535
91216	11536
3765	11537
7752	11538
29762	11539
24246	11540
17732	11541
91253	11542
87972	11543
18618	11544
47857	11545
29900	11546
43754	11547
84302	11548
19500	11549
68198	11550
88165	11551
75878	11552
67072	11553
88942	11554
74818	11555
16218	11556
15082	11557
55824	11558
8447	11559
93454	11560
46196	11561
28363	11562
56756	11563
98763	11564
5364	11565
17559	11566
6538	11567
32207	11568
45752	11569
54940	11570
2686	11571
85056	11572
91089	11573
21331	11574
78497	11575
63449	11576
30745	11577
97024	11578
16525	11579
98579	11580
84060	11581
65709	11582
11140	11583
21825	11584
3233	11585
85437	11586
95717	11587
95268	11588
11240	11589
10900	11590
97519	11591
50116	11592
67986	11593
31225	11594
46648	11595
12957	11596
56770	11597
85597	11598
85397	11599
51231	11600
41886	11601
84953	11602
18688	11603
76293	11604
30780	11605
75415	11606
11406	11607
67118	11608
8634	11609
20041	11610
61044	11611
99503	11612
29144	11613
43689	11614
21234	11615
26609	11616
72892	11617
81419	11618
49117	11619
8388	11620
84178	11621
36692	11622
36241	11623
93450	11624
96141	11625
65070	11626
61253	11627
97666	11628
85796	11629
69427	11630
16972	11631
37435	11632
99431	11633
77793	11634
32992	11635
14066	11636
52855	11637
50950	11638
41300	11639
81285	11640
61706	11641
41468	11642
83153	11643
11229	11644
59501	11645
31167	11646
72492	11647
15982	11648
69556	11649
44055	11650
26070	11651
60971	11652
60843	11653
94455	11654
25174	11655
78924	11656
66541	11657
50919	11658
15917	11659
87961	11660
63473	11661
60530	11662
79269	11663
24877	11664
83055	11665
52980	11666
74282	11667
47818	11668
18387	11669
91506	11670
34359	11671
93772	11672
10051	11673
23854	11674
20924	11675
99117	11676
27799	11677
41778	11678
19029	11679
43579	11680
39838	11681
70871	11682
66848	11683
5276	11684
28924	11685
91458	11686
83895	11687
7580	11688
56880	11689
62344	11690
27570	11691
15736	11692
60743	11693
6796	11694
64664	11695
84404	11696
18199	11697
13184	11698
37982	11699
52631	11700
70430	11701
42240	11702
86213	11703
44503	11704
42863	11705
57879	11706
18826	11707
42382	11708
10617	11709
34662	11710
78599	11711
49209	11712
48283	11713
63975	11714
81956	11715
68945	11716
84509	11717
44998	11718
30155	11719
28104	11720
23951	11721
48588	11722
22573	11723
13894	11724
51355	11725
89468	11726
24047	11727
44191	11728
351	11729
11862	11730
28775	11731
52970	11732
98380	11733
46399	11734
65274	11735
35966	11736
87491	11737
76979	11738
94311	11739
43230	11740
75217	11741
11432	11742
24963	11743
38378	11744
94402	11745
5113	11746
80119	11747
79720	11748
96124	11749
94881	11750
19755	11751
70424	11752
77853	11753
54309	11754
76152	11755
32647	11756
92711	11757
36306	11758
54697	11759
28752	11760
16595	11761
24809	11762
21832	11763
56081	11764
23223	11765
15926	11766
36317	11767
60332	11768
54944	11769
99476	11770
32029	11771
79423	11772
8337	11773
84676	11774
56316	11775
16209	11776
82169	11777
83332	11778
32497	11779
23412	11780
94305	11781
75698	11782
55893	11783
1068	11784
66046	11785
19312	11786
37364	11787
49540	11788
57565	11789
28879	11790
47	11791
46450	11792
26337	11793
11583	11794
76010	11795
19765	11796
36005	11797
49255	11798
46808	11799
5960	11800
4090	11801
55861	11802
5433	11803
44485	11804
87828	11805
48096	11806
83577	11807
30881	11808
14954	11809
22618	11810
28604	11811
94555	11812
54284	11813
19052	11814
42948	11815
24421	11816
3538	11817
2428	11818
42177	11819
61866	11820
2493	11821
7221	11822
56024	11823
7292	11824
17220	11825
64721	11826
64386	11827
78283	11828
56094	11829
84240	11830
54427	11831
41096	11832
33175	11833
83773	11834
4382	11835
68306	11836
25346	11837
96665	11838
49965	11839
74963	11840
6399	11841
80115	11842
44785	11843
60739	11844
16460	11845
16223	11846
72117	11847
58918	11848
57172	11849
10282	11850
50089	11851
26596	11852
88605	11853
8181	11854
61311	11855
37681	11856
90767	11857
11051	11858
870	11859
41093	11860
6791	11861
29838	11862
61981	11863
7262	11864
40724	11865
67465	11866
67639	11867
63564	11868
83220	11869
77052	11870
39253	11871
15443	11872
98442	11873
41351	11874
70821	11875
25692	11876
43126	11877
91764	11878
26565	11879
69948	11880
16697	11881
6921	11882
78519	11883
83694	11884
53256	11885
75100	11886
71989	11887
97183	11888
71976	11889
31221	11890
57505	11891
59683	11892
54487	11893
73187	11894
25810	11895
58018	11896
32291	11897
37114	11898
40646	11899
66686	11900
82707	11901
34326	11902
72526	11903
9035	11904
53287	11905
61155	11906
68315	11907
13720	11908
47587	11909
8574	11910
10324	11911
97301	11912
81716	11913
21880	11914
82286	11915
30154	11916
32162	11917
28061	11918
7928	11919
74686	11920
50553	11921
44166	11922
62151	11923
52254	11924
92875	11925
75885	11926
78970	11927
74682	11928
80467	11929
90532	11930
551	11931
49807	11932
61405	11933
69301	11934
17181	11935
6649	11936
99151	11937
84842	11938
10780	11939
74435	11940
97649	11941
18856	11942
34779	11943
98158	11944
58300	11945
62770	11946
73416	11947
29555	11948
25010	11949
66048	11950
10358	11951
12135	11952
50671	11953
67223	11954
14336	11955
79065	11956
48860	11957
43771	11958
6344	11959
59852	11960
71969	11961
35503	11962
63487	11963
40349	11964
80685	11965
18623	11966
37281	11967
12453	11968
82953	11969
66048	11970
10566	11971
43392	11972
26332	11973
81225	11974
16851	11975
26217	11976
63430	11977
24681	11978
42315	11979
18258	11980
62	11981
87382	11982
20456	11983
41274	11984
22082	11985
61282	11986
70012	11987
81901	11988
1149	11989
56516	11990
72538	11991
22758	11992
35567	11993
28293	11994
36729	11995
55661	11996
53816	11997
30181	11998
45755	11999
57570	12000
65720	12001
51890	12002
50974	12003
79829	12004
69002	12005
56547	12006
61414	12007
9993	12008
38854	12009
26313	12010
82030	12011
59591	12012
91743	12013
15946	12014
7164	12015
13993	12016
65811	12017
9756	12018
54170	12019
77489	12020
34093	12021
25901	12022
8751	12023
38799	12024
38608	12025
70299	12026
34919	12027
54464	12028
12562	12029
49492	12030
44912	12031
93024	12032
88351	12033
23763	12034
6561	12035
72374	12036
31169	12037
86587	12038
27857	12039
82573	12040
6845	12041
55503	12042
98231	12043
18484	12044
45946	12045
97333	12046
29344	12047
34262	12048
50315	12049
90509	12050
74177	12051
68717	12052
25911	12053
25148	12054
49200	12055
59148	12056
59901	12057
76280	12058
63489	12059
89151	12060
96210	12061
25542	12062
45768	12063
63432	12064
44661	12065
33419	12066
70577	12067
72337	12068
91699	12069
81129	12070
88752	12071
64880	12072
98760	12073
57848	12074
99093	12075
92692	12076
45752	12077
50358	12078
90841	12079
94030	12080
85408	12081
73326	12082
27676	12083
8446	12084
97063	12085
2155	12086
98826	12087
74740	12088
45304	12089
73348	12090
4333	12091
67281	12092
22279	12093
25107	12094
82167	12095
50675	12096
12274	12097
14536	12098
53358	12099
3015	12100
20788	12101
46747	12102
80810	12103
71795	12104
14414	12105
70324	12106
45091	12107
99421	12108
90904	12109
40338	12110
51600	12111
70138	12112
19231	12113
39059	12114
51636	12115
55248	12116
40711	12117
4162	12118
43069	12119
37473	12120
84907	12121
57515	12122
1542	12123
14858	12124
34194	12125
14257	12126
10690	12127
18404	12128
71507	12129
32507	12130
12189	12131
26535	12132
57443	12133
4628	12134
11952	12135
13183	12136
98368	12137
45508	12138
41041	12139
74059	12140
43500	12141
50732	12142
72066	12143
60391	12144
18380	12145
57078	12146
48396	12147
82318	12148
64732	12149
47364	12150
23714	12151
51218	12152
61742	12153
70567	12154
60390	12155
53406	12156
18614	12157
26663	12158
81187	12159
10682	12160
17921	12161
45414	12162
90165	12163
68124	12164
11961	12165
36475	12166
33254	12167
79138	12168
23313	12169
46100	12170
51785	12171
46744	12172
33346	12173
44212	12174
61612	12175
27350	12176
74936	12177
55052	12178
61832	12179
66877	12180
51436	12181
52379	12182
6473	12183
64003	12184
51928	12185
16464	12186
13330	12187
31732	12188
52362	12189
24272	12190
19879	12191
48376	12192
88727	12193
6409	12194
36558	12195
26559	12196
52849	12197
65001	12198
59794	12199
44060	12200
60281	12201
24160	12202
15344	12203
35565	12204
44523	12205
35338	12206
98260	12207
91421	12208
26209	12209
47085	12210
84946	12211
9302	12212
49716	12213
91618	12214
24091	12215
22384	12216
33627	12217
18550	12218
31290	12219
62124	12220
43360	12221
64820	12222
88303	12223
27033	12224
5860	12225
52885	12226
83121	12227
29844	12228
90606	12229
48126	12230
45699	12231
63371	12232
14872	12233
40086	12234
73269	12235
24326	12236
76187	12237
99501	12238
34880	12239
8710	12240
66687	12241
75441	12242
71048	12243
97355	12244
16454	12245
37856	12246
10154	12247
64638	12248
4511	12249
28248	12250
56224	12251
32708	12252
60337	12253
37103	12254
39512	12255
98552	12256
41137	12257
65219	12258
15613	12259
32967	12260
25218	12261
97994	12262
12154	12263
31736	12264
62053	12265
73901	12266
73106	12267
44754	12268
95473	12269
52176	12270
81820	12271
21795	12272
5731	12273
12097	12274
81487	12275
725	12276
10247	12277
33721	12278
34462	12279
98231	12280
27343	12281
4261	12282
42924	12283
38365	12284
65465	12285
55953	12286
99118	12287
63606	12288
79499	12289
23705	12290
23001	12291
49645	12292
65273	12293
35747	12294
20768	12295
50901	12296
21103	12297
77476	12298
91788	12299
98172	12300
10749	12301
37166	12302
83006	12303
65493	12304
97988	12305
51833	12306
77166	12307
1744	12308
64747	12309
19053	12310
1429	12311
17263	12312
2684	12313
85355	12314
27069	12315
7719	12316
6584	12317
5836	12318
25896	12319
28310	12320
83973	12321
25214	12322
58314	12323
79203	12324
28459	12325
75389	12326
34476	12327
89198	12328
69029	12329
659	12330
81484	12331
4306	12332
68943	12333
6483	12334
53895	12335
916	12336
19845	12337
15675	12338
57089	12339
80015	12340
12688	12341
53819	12342
75014	12343
51560	12344
47683	12345
4780	12346
71642	12347
35722	12348
93213	12349
27632	12350
34919	12351
54691	12352
55401	12353
70764	12354
92822	12355
4245	12356
71880	12357
35854	12358
91510	12359
48038	12360
79915	12361
25252	12362
63094	12363
61093	12364
79812	12365
81377	12366
79691	12367
98634	12368
43440	12369
74903	12370
84028	12371
92126	12372
45235	12373
87701	12374
98503	12375
59695	12376
57037	12377
9487	12378
36744	12379
39163	12380
71035	12381
29095	12382
34340	12383
26667	12384
51671	12385
56090	12386
60826	12387
78789	12388
63399	12389
95135	12390
44269	12391
8796	12392
78488	12393
55357	12394
78260	12395
81709	12396
59819	12397
34186	12398
64641	12399
58826	12400
33186	12401
10811	12402
66824	12403
33682	12404
92064	12405
67286	12406
6335	12407
99322	12408
48103	12409
66940	12410
39706	12411
37132	12412
32891	12413
66145	12414
41937	12415
12011	12416
12394	12417
62584	12418
42001	12419
33984	12420
99711	12421
31898	12422
20327	12423
26802	12424
88450	12425
48676	12426
25622	12427
1280	12428
30787	12429
24429	12430
81546	12431
236	12432
64844	12433
72886	12434
98769	12435
83133	12436
58840	12437
11889	12438
72909	12439
88654	12440
7510	12441
49747	12442
50469	12443
47313	12444
70592	12445
53903	12446
62891	12447
23760	12448
90914	12449
95462	12450
84633	12451
40909	12452
11968	12453
70245	12454
2824	12455
99758	12456
65707	12457
20613	12458
94322	12459
39101	12460
70970	12461
10354	12462
35416	12463
75435	12464
7370	12465
98081	12466
62438	12467
9714	12468
30516	12469
50681	12470
23926	12471
819	12472
27788	12473
78517	12474
86211	12475
54084	12476
34700	12477
35580	12478
99145	12479
35237	12480
6313	12481
53044	12482
69714	12483
87952	12484
55155	12485
36985	12486
63699	12487
62207	12488
89009	12489
74043	12490
94229	12491
32758	12492
78963	12493
79697	12494
47132	12495
56835	12496
19170	12497
46803	12498
81769	12499
30974	12500
49052	12501
33620	12502
50812	12503
76277	12504
38204	12505
70421	12506
33186	12507
56114	12508
90482	12509
73439	12510
16121	12511
7824	12512
90981	12513
87931	12514
97135	12515
7130	12516
25441	12517
15984	12518
80695	12519
36739	12520
71753	12521
14178	12522
34160	12523
6187	12524
97927	12525
92989	12526
13348	12527
18985	12528
77897	12529
59075	12530
11423	12531
89158	12532
60724	12533
99398	12534
47160	12535
85420	12536
69279	12537
44330	12538
96537	12539
64917	12540
29973	12541
42419	12542
99995	12543
619	12544
57048	12545
98787	12546
22122	12547
75926	12548
44667	12549
42647	12550
29148	12551
50402	12552
38690	12553
32448	12554
73663	12555
4547	12556
55720	12557
74632	12558
39296	12559
99786	12560
1402	12561
12029	12562
84950	12563
4028	12564
71337	12565
13443	12566
38054	12567
81245	12568
11010	12569
34682	12570
62129	12571
45703	12572
56533	12573
63451	12574
83960	12575
49890	12576
60234	12577
97058	12578
56716	12579
33092	12580
90724	12581
49942	12582
46359	12583
37727	12584
99170	12585
96788	12586
36672	12587
75416	12588
47110	12589
92968	12590
54923	12591
49004	12592
62843	12593
36483	12594
50913	12595
57541	12596
61849	12597
60803	12598
72585	12599
75533	12600
31417	12601
68073	12602
18527	12603
71107	12604
21689	12605
59210	12606
25843	12607
90543	12608
18675	12609
83362	12610
9831	12611
1810	12612
97017	12613
87434	12614
81815	12615
84825	12616
15657	12617
50357	12618
25120	12619
54154	12620
56882	12621
65284	12622
66384	12623
58367	12624
22064	12625
8360	12626
46331	12627
40153	12628
64289	12629
4882	12630
81992	12631
21489	12632
70545	12633
69131	12634
10138	12635
59906	12636
83000	12637
66583	12638
666	12639
80297	12640
53267	12641
83573	12642
87071	12643
6339	12644
13877	12645
53847	12646
88212	12647
80192	12648
74202	12649
97154	12650
32221	12651
18057	12652
31380	12653
95880	12654
60207	12655
73434	12656
23326	12657
93837	12658
72431	12659
87729	12660
15985	12661
69725	12662
73106	12663
95012	12664
94173	12665
48520	12666
41768	12667
48044	12668
83835	12669
7702	12670
30118	12671
70050	12672
70927	12673
10603	12674
45377	12675
80362	12676
32592	12677
89655	12678
9598	12679
31673	12680
95733	12681
96444	12682
21226	12683
59314	12684
31098	12685
85432	12686
47178	12687
84327	12688
70416	12689
14036	12690
90373	12691
16790	12692
10677	12693
80688	12694
69315	12695
47337	12696
34261	12697
69101	12698
32749	12699
717	12700
44821	12701
35531	12702
66664	12703
332	12704
44665	12705
82416	12706
64080	12707
37287	12708
27906	12709
21417	12710
10951	12711
18619	12712
12715	12713
75911	12714
58671	12715
57291	12716
16784	12717
99326	12718
73334	12719
95639	12720
13226	12721
80432	12722
57756	12723
81645	12724
19368	12725
41116	12726
29213	12727
79789	12728
82906	12729
66189	12730
32532	12731
675	12732
14373	12733
65111	12734
37148	12735
19800	12736
49772	12737
70487	12738
20705	12739
35592	12740
29782	12741
93694	12742
37471	12743
74471	12744
35504	12745
1567	12746
89943	12747
59978	12748
85812	12749
2249	12750
86040	12751
21283	12752
77591	12753
90188	12754
22541	12755
16498	12756
12982	12757
38372	12758
99432	12759
2616	12760
20219	12761
76077	12762
9115	12763
52635	12764
61634	12765
43158	12766
6810	12767
63894	12768
1485	12769
15988	12770
71612	12771
78127	12772
34802	12773
79378	12774
73993	12775
86589	12776
89650	12777
24535	12778
27645	12779
56608	12780
86505	12781
23710	12782
46918	12783
61585	12784
14808	12785
41564	12786
45813	12787
7346	12788
9134	12789
90978	12790
34770	12791
84103	12792
76937	12793
13972	12794
58487	12795
59508	12796
96080	12797
96272	12798
37255	12799
8890	12800
59397	12801
60914	12802
10139	12803
21993	12804
82908	12805
60517	12806
763	12807
81149	12808
11323	12809
35527	12810
90760	12811
55866	12812
32951	12813
15442	12814
94292	12815
99607	12816
61315	12817
76384	12818
45196	12819
60634	12820
61828	12821
90500	12822
48165	12823
47563	12824
46446	12825
37384	12826
84157	12827
22003	12828
51404	12829
94598	12830
33706	12831
99792	12832
55031	12833
33427	12834
69632	12835
54724	12836
47920	12837
50866	12838
4191	12839
94220	12840
47513	12841
31047	12842
65486	12843
79243	12844
96970	12845
74033	12846
90764	12847
29180	12848
26166	12849
58734	12850
47732	12851
91906	12852
17222	12853
95481	12854
1332	12855
96097	12856
41789	12857
43891	12858
29382	12859
21645	12860
47008	12861
18015	12862
18772	12863
80637	12864
97983	12865
94714	12866
31908	12867
94222	12868
27815	12869
19623	12870
56979	12871
54431	12872
4994	12873
76136	12874
735	12875
8675	12876
87628	12877
51137	12878
91246	12879
4077	12880
44381	12881
51902	12882
27267	12883
65300	12884
30893	12885
19064	12886
86761	12887
99696	12888
95738	12889
21203	12890
3946	12891
30073	12892
64367	12893
42218	12894
12731	12895
47441	12896
94314	12897
38087	12898
81583	12899
87402	12900
21239	12901
28324	12902
21272	12903
26662	12904
3356	12905
72884	12906
51856	12907
4476	12908
52041	12909
52841	12910
59517	12911
85426	12912
33750	12913
51189	12914
56567	12915
90874	12916
20737	12917
60943	12918
14524	12919
34427	12920
23552	12921
53075	12922
95875	12923
53589	12924
82755	12925
39512	12926
49399	12927
81603	12928
21878	12929
44310	12930
87769	12931
55309	12932
34206	12933
90518	12934
87895	12935
20595	12936
97118	12937
42888	12938
23536	12939
65080	12940
67552	12941
90229	12942
6358	12943
88909	12944
36049	12945
44285	12946
74382	12947
4849	12948
44733	12949
90203	12950
74284	12951
19054	12952
32602	12953
21341	12954
20435	12955
71956	12956
6836	12957
96028	12958
64129	12959
88145	12960
8194	12961
30743	12962
33773	12963
33871	12964
30633	12965
14807	12966
38271	12967
25252	12968
33567	12969
80495	12970
20791	12971
20893	12972
62542	12973
33295	12974
22805	12975
26241	12976
80563	12977
89068	12978
69143	12979
26126	12980
82868	12981
12757	12982
72691	12983
81434	12984
10968	12985
28217	12986
56640	12987
53770	12988
96206	12989
10353	12990
82755	12991
92940	12992
98385	12993
99821	12994
66048	12995
4021	12996
45478	12997
69516	12998
66972	12999
65259	13000
51390	13001
76507	13002
60380	13003
89048	13004
26428	13005
39519	13006
83532	13007
521	13008
29781	13009
46217	13010
18799	13011
29809	13012
51336	13013
44175	13014
27663	13015
66273	13016
70267	13017
12330	13018
52323	13019
7432	13020
90567	13021
70931	13022
58649	13023
85959	13024
17685	13025
80089	13026
3544	13027
5627	13028
79991	13029
79622	13030
54508	13031
37730	13032
15779	13033
66615	13034
71800	13035
42671	13036
37178	13037
81355	13038
48448	13039
72891	13040
295	13041
32450	13042
11467	13043
26966	13044
49075	13045
60771	13046
30332	13047
36960	13048
98906	13049
1095	13050
22870	13051
69645	13052
26408	13053
82352	13054
33884	13055
7021	13056
98906	13057
49097	13058
61880	13059
11185	13060
40517	13061
81087	13062
35886	13063
59167	13064
74460	13065
93363	13066
19085	13067
87960	13068
53852	13069
87818	13070
31992	13071
20439	13072
80630	13073
65109	13074
89418	13075
75260	13076
8882	13077
73592	13078
49352	13079
55079	13080
99360	13081
62011	13082
54649	13083
81045	13084
44203	13085
89767	13086
84991	13087
33148	13088
39575	13089
82843	13090
95870	13091
35363	13092
74972	13093
61310	13094
48233	13095
63513	13096
33368	13097
39962	13098
43130	13099
5713	13100
10578	13101
74210	13102
22468	13103
38871	13104
23545	13105
25571	13106
40916	13107
99495	13108
63995	13109
25697	13110
72076	13111
63857	13112
71252	13113
55130	13114
29308	13115
88773	13116
51411	13117
32893	13118
27455	13119
6947	13120
24067	13121
46305	13122
13186	13123
23989	13124
9338	13125
9298	13126
26146	13127
29567	13128
80859	13129
84474	13130
87539	13131
4633	13132
42372	13133
601	13134
14701	13135
14461	13136
23789	13137
97004	13138
12379	13139
28493	13140
80663	13141
76225	13142
85484	13143
547	13144
53013	13145
70625	13146
22248	13147
82858	13148
21197	13149
53248	13150
24692	13151
40799	13152
81633	13153
74273	13154
8510	13155
96473	13156
67657	13157
67825	13158
78731	13159
69353	13160
82189	13161
74931	13162
59635	13163
26640	13164
5067	13165
75663	13166
5567	13167
51821	13168
61557	13169
77463	13170
69569	13171
78461	13172
13293	13173
68532	13174
35984	13175
98947	13176
88835	13177
24973	13178
12863	13179
96788	13180
50292	13181
88517	13182
84950	13183
11698	13184
28069	13185
13123	13186
36390	13187
8303	13188
62893	13189
64854	13190
73615	13191
74138	13192
14000	13193
80308	13194
94291	13195
26536	13196
61741	13197
62608	13198
80627	13199
96108	13200
93519	13201
4930	13202
47054	13203
96979	13204
87819	13205
29036	13206
31832	13207
39779	13208
15314	13209
4162	13210
67542	13211
79235	13212
73561	13213
44583	13214
80723	13215
89531	13216
24985	13217
9600	13218
84367	13219
83529	13220
73062	13221
21194	13222
4834	13223
51311	13224
16791	13225
12721	13226
73150	13227
22569	13228
79620	13229
13535	13230
16834	13231
10598	13232
89829	13233
64947	13234
16841	13235
58461	13236
81462	13237
43459	13238
53791	13239
3305	13240
85504	13241
74320	13242
84851	13243
98512	13244
95404	13245
99943	13246
27778	13247
48597	13248
43636	13249
25824	13250
80743	13251
4076	13252
18980	13253
60337	13254
27924	13255
33672	13256
8256	13257
8958	13258
64630	13259
47693	13260
87267	13261
67796	13262
26724	13263
77729	13264
59102	13265
25140	13266
89376	13267
37324	13268
4477	13269
3834	13270
27567	13271
85114	13272
13635	13273
14461	13274
19839	13275
5876	13276
25402	13277
56805	13278
59685	13279
975	13280
84763	13281
68144	13282
16296	13283
16056	13284
13333	13285
73803	13286
64082	13287
14176	13288
35874	13289
63012	13290
61721	13291
76179	13292
98760	13293
17633	13294
23571	13295
94331	13296
53628	13297
49925	13298
51187	13299
17446	13300
30867	13301
42508	13302
50033	13303
25958	13304
60629	13305
36337	13306
76064	13307
85114	13308
62571	13309
94779	13310
49725	13311
91911	13312
23610	13313
49371	13314
61756	13315
79936	13316
23696	13317
63133	13318
37486	13319
46165	13320
91541	13321
93946	13322
16998	13323
55545	13324
35440	13325
19520	13326
49222	13327
31685	13328
59956	13329
94245	13330
72980	13331
72493	13332
13285	13333
46693	13334
86659	13335
68508	13336
21155	13337
45139	13338
48839	13339
3748	13340
49203	13341
17163	13342
53242	13343
18473	13344
58456	13345
91340	13346
31003	13347
85259	13348
96780	13349
44045	13350
35615	13351
32809	13352
15395	13353
94274	13354
21238	13355
83289	13356
66578	13357
29754	13358
60608	13359
84967	13360
82801	13361
95941	13362
83498	13363
44001	13364
13785	13365
26233	13366
52432	13367
71433	13368
89222	13369
57460	13370
49170	13371
21775	13372
66576	13373
5742	13374
31183	13375
38972	13376
63436	13377
43009	13378
65145	13379
3590	13380
15653	13381
82336	13382
14263	13383
73917	13384
60880	13385
14317	13386
6710	13387
58421	13388
85156	13389
31788	13390
87789	13391
27973	13392
27140	13393
62053	13394
7674	13395
441	13396
75641	13397
82457	13398
58033	13399
26959	13400
46797	13401
70154	13402
737	13403
38038	13404
51345	13405
72302	13406
4998	13407
7128	13408
55707	13409
79472	13410
52932	13411
17251	13412
48831	13413
5990	13414
5809	13415
41761	13416
8407	13417
11004	13418
84444	13419
4890	13420
23031	13421
65059	13422
24531	13423
69535	13424
30927	13425
93327	13426
20416	13427
5784	13428
32979	13429
53305	13430
83473	13431
51509	13432
55737	13433
18170	13434
22285	13435
41075	13436
94695	13437
8029	13438
82980	13439
83408	13440
42286	13441
2343	13442
12566	13443
56431	13444
72468	13445
75836	13446
66872	13447
70005	13448
8162	13449
29628	13450
63033	13451
66541	13452
39432	13453
12388	13454
40190	13455
59039	13456
37779	13457
28846	13458
87658	13459
50206	13460
97811	13461
51649	13462
99838	13463
56061	13464
74551	13465
58820	13466
8552	13467
66157	13468
824	13469
80220	13470
65452	13471
57694	13472
1736	13473
42774	13474
90164	13475
67341	13476
14577	13477
54863	13478
54798	13479
81695	13480
18379	13481
7028	13482
11166	13483
33374	13484
61229	13485
20866	13486
27912	13487
98636	13488
83976	13489
27740	13490
35541	13491
70812	13492
86601	13493
82322	13494
95135	13495
57413	13496
5316	13497
29569	13498
42757	13499
66420	13500
66830	13501
95524	13502
29420	13503
24264	13504
2275	13505
62472	13506
15015	13507
72501	13508
63823	13509
18380	13510
42181	13511
10860	13512
37964	13513
53521	13514
36929	13515
20917	13516
77804	13517
27002	13518
73155	13519
84947	13520
93305	13521
14146	13522
96133	13523
50139	13524
10356	13525
55757	13526
83223	13527
40976	13528
99606	13529
78782	13530
75074	13531
26494	13532
44276	13533
47718	13534
13230	13535
43232	13536
27161	13537
22093	13538
80341	13539
71533	13540
736	13541
82010	13542
94874	13543
27118	13544
24155	13545
59745	13546
60726	13547
41361	13548
1480	13549
47164	13550
94083	13551
77829	13552
30491	13553
27079	13554
80369	13555
83054	13556
75960	13557
23852	13558
18960	13559
68515	13560
79970	13561
73828	13562
66584	13563
9726	13564
29278	13565
86797	13566
7750	13567
56269	13568
86375	13569
10551	13570
37453	13571
5127	13572
39996	13573
29131	13574
75330	13575
8651	13576
16866	13577
64078	13578
85289	13579
88753	13580
32439	13581
74983	13582
53912	13583
33493	13584
40514	13585
25328	13586
9875	13587
78632	13588
66557	13589
95782	13590
42338	13591
74707	13592
53275	13593
4490	13594
68319	13595
87613	13596
74424	13597
56575	13598
10330	13599
74811	13600
16457	13601
48926	13602
94387	13603
57164	13604
76342	13605
87941	13606
21370	13607
94484	13608
38301	13609
11043	13610
43590	13611
11839	13612
4748	13613
58037	13614
65043	13615
7010	13616
18956	13617
65548	13618
37552	13619
